FL_DATE,FLIGHT_CANCELLATION_AND_DELAY_COMBINED_RATE,DATE,STATION,NAME,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT10,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
3/6/2017 12:00:00 AM,12.050359712230216,2017-03-06,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.05,,0.0,0.0,0.0,32.0,42.0,22.0,16.1,19.0,,,,,,,1.0,,,,,,,,,,,,
3/7/2017 12:00:00 AM,16.666666666666668,2017-03-07,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.51,,0.11,0.0,0.0,44.0,50.0,42.0,21.9,27.1,1.0,,,,,,,,,,,,,,,,,,
3/8/2017 12:00:00 AM,14.12639405204461,2017-03-08,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16.55,,0.05,0.0,0.0,52.0,61.0,46.0,25.9,32.0,1.0,,,,,,,,,,,,,,,,,,
3/9/2017 12:00:00 AM,30.823117338003502,2017-03-09,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19.46,,0.0,0.0,0.0,55.0,64.0,46.0,32.0,40.9,,,,,,,,,,,,,,,,,,,
3/10/2017 12:00:00 AM,52.78745644599303,2017-03-10,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17.45,,0.26,2.4,0.0,42.0,49.0,24.0,36.0,44.1,1.0,,,,,,1.0,,,,,,,,,,,,
3/11/2017 12:00:00 AM,22.00488997555012,2017-03-11,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18.57,,0.0,0.0,2.0,25.0,29.0,18.0,33.1,40.0,,,,,,,,,,,,,,,,,,,
3/12/2017 12:00:00 AM,26.06177606177606,2017-03-12,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18.34,,0.0,0.0,1.2,25.0,32.0,20.0,28.0,36.9,,,,,,,,,,,,,,,,,,,
3/13/2017 12:00:00 AM,31.873905429071804,2017-03-13,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.17,,0.0,0.0,0.0,26.0,34.0,20.0,21.0,25.9,,,,,,,,,,,,,,,,,,,
3/14/2017 12:00:00 AM,97.80621572212064,2017-03-14,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24.61,,1.94,5.1,3.9,32.0,36.0,23.0,38.9,48.1,1.0,,,1.0,,,,1.0,,,,,,,,,,,
3/15/2017 12:00:00 AM,50.17985611510792,2017-03-15,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21.25,,0.0,0.0,3.9,25.0,28.0,22.0,32.0,42.9,,,,,,,,,,,,,,,,,,,
3/16/2017 12:00:00 AM,29.545454545454547,2017-03-16,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17.22,,0.0,0.0,3.9,30.0,40.0,25.0,28.0,36.0,,,,,,,,,,,,,,,,,,,
3/17/2017 12:00:00 AM,16.404886561954626,2017-03-17,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13.2,,0.0,0.0,3.1,36.0,45.0,30.0,21.0,25.1,,,,,,,,,,,,,,,,,,,
3/18/2017 12:00:00 AM,25.48076923076923,2017-03-18,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.96,,0.07,0.0,2.0,36.0,40.0,28.0,21.9,27.1,1.0,,,,,,1.0,,,,,,,,,,,,
3/19/2017 12:00:00 AM,19.92337164750958,2017-03-19,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14.54,,0.0,0.0,1.2,40.0,48.0,35.0,23.0,30.0,,,,,,,,,,,,,,,,,,,
3/20/2017 12:00:00 AM,12.020905923344948,2017-03-20,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.53,,0.0,0.0,0.0,43.0,55.0,35.0,21.0,27.1,,,,,,,,,,,,,,,,,,,
3/21/2017 12:00:00 AM,6.159420289855072,2017-03-21,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.17,,0.0,0.0,0.0,49.0,57.0,42.0,16.1,19.0,,,,,,,,,,,,,,,,,,,
3/22/2017 12:00:00 AM,37.61140819964349,2017-03-22,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23.49,,0.0,0.0,0.0,42.0,50.0,24.0,38.0,53.0,,,,,,,,,,,,,,,,,,,
3/23/2017 12:00:00 AM,23.743500866551127,2017-03-23,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.63,,0.0,0.0,0.0,31.0,44.0,23.0,21.0,28.0,,,,,,,,,,,,,,,,,,,
3/24/2017 12:00:00 AM,22.743055555555557,2017-03-24,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13.87,,0.0,0.0,0.0,40.0,49.0,32.0,23.0,30.0,,,,,,,,,,,,,,,,,,,
3/25/2017 12:00:00 AM,13.947990543735225,2017-03-25,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.01,0.0,0.0,51.0,62.0,42.0,19.9,23.0,,,,,,,,,,,,,,,,,,,
3/26/2017 12:00:00 AM,27.44721689059501,2017-03-26,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.08,,0.14,0.0,0.0,42.0,43.0,39.0,21.0,25.1,1.0,,,,,,,,,,,,,,,,,,
3/27/2017 12:00:00 AM,44.69565217391305,2017-03-27,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.04,,0.19,0.0,0.0,45.0,58.0,40.0,12.1,15.0,1.0,1.0,,,,,,,,,,,,,,,,,
3/28/2017 12:00:00 AM,53.46715328467153,2017-03-28,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.28,,0.93,0.0,0.0,47.0,49.0,42.0,21.0,25.1,1.0,,1.0,,,,,,,,,,,,,,,,
3/29/2017 12:00:00 AM,13.035714285714286,2017-03-29,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16.33,,0.0,0.0,0.0,49.0,61.0,42.0,25.9,31.1,,,,,,,,,,,,,,,,,,,
3/30/2017 12:00:00 AM,14.930555555555555,2017-03-30,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.62,,0.01,0.0,0.0,43.0,50.0,37.0,17.0,23.0,,,,,,,,,,,,,,,,,,,
3/31/2017 12:00:00 AM,57.36568457538995,2017-03-31,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16.11,,2.07,0.0,0.0,41.0,42.0,39.0,31.1,42.1,1.0,,,,,,,,,,,,,,,,,,
4/1/2017 12:00:00 AM,27.294685990338163,2017-04-01,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16.55,,0.01,0.0,0.0,42.0,47.0,38.0,25.9,33.1,1.0,,,,,,,,,,,,,,,,,,
4/2/2017 12:00:00 AM,21.218074656188605,2017-04-02,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.53,,0.0,0.0,0.0,50.0,65.0,40.0,25.9,32.0,,,,,,,,,,,,,,,,,,,
4/3/2017 12:00:00 AM,26.287744227353464,2017-04-03,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.03,0.0,0.0,53.0,59.0,42.0,23.0,27.1,1.0,,,,,,,,,,,,,,,,,,
4/4/2017 12:00:00 AM,50.749063670411985,2017-04-04,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.51,,1.05,0.0,0.0,50.0,54.0,46.0,29.1,38.9,1.0,1.0,,,,,,,,,,,,,,,,,
4/5/2017 12:00:00 AM,32.04419889502763,2017-04-05,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.61,,0.0,0.0,0.0,49.0,60.0,44.0,19.9,23.9,1.0,,,,,,,,,,,,,,,,,,
4/6/2017 12:00:00 AM,72.40143369175627,2017-04-06,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16.11,,0.96,0.0,0.0,46.0,54.0,42.0,29.1,40.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
4/7/2017 12:00:00 AM,54.937163375224415,2017-04-07,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20.36,,0.0,0.0,0.0,48.0,52.0,41.0,28.0,38.9,,,,,,,,,,,,,,,,,,,
4/8/2017 12:00:00 AM,34.05797101449275,2017-04-08,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17.0,,0.0,0.0,0.0,47.0,58.0,41.0,28.0,38.0,,,,,,,,,,,,,,,,,,,
4/9/2017 12:00:00 AM,34.45544554455446,2017-04-09,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.51,,0.0,0.0,0.0,51.0,61.0,40.0,25.1,31.1,,,,,,,,,,,,,,,,,,,
4/10/2017 12:00:00 AM,26.97841726618705,2017-04-10,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.41,,0.0,0.0,0.0,52.0,62.0,43.0,25.9,33.1,,,,,,,,,,,,,,,,,,,
4/11/2017 12:00:00 AM,20.30075187969925,2017-04-11,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.71,,0.0,0.0,0.0,56.0,66.0,47.0,19.9,25.1,,,,,,,,,,,,,,,,,,,
4/12/2017 12:00:00 AM,9.444444444444445,2017-04-12,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.93,,0.05,0.0,0.0,60.0,73.0,52.0,21.9,25.1,,,,,,,,,,,,,,,,,,,
4/13/2017 12:00:00 AM,13.285457809694794,2017-04-13,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.53,,0.0,0.0,0.0,56.0,66.0,49.0,23.9,29.1,,,,,,,,,,,,,,,,,,,
4/14/2017 12:00:00 AM,7.832422586520948,2017-04-14,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.61,,0.0,0.0,0.0,54.0,60.0,47.0,16.1,19.0,,,,,,,,,,,,,,,,,,,
4/15/2017 12:00:00 AM,16.62531017369727,2017-04-15,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.18,,0.0,0.0,0.0,51.0,58.0,44.0,23.9,28.0,,,,,,,,,,,,,,,,,,,
4/16/2017 12:00:00 AM,11.34020618556701,2017-04-16,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13.2,,0.01,0.0,0.0,64.0,83.0,51.0,36.9,47.0,1.0,,,,,,,,,,,,,,,,,,
4/17/2017 12:00:00 AM,14.774774774774777,2017-04-17,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14.99,,0.0,0.0,0.0,70.0,76.0,58.0,29.1,34.0,,,,,,,,,,,,,,,,,,,
4/18/2017 12:00:00 AM,17.92452830188679,2017-04-18,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.75,,0.0,0.0,0.0,58.0,62.0,47.0,21.0,23.9,,,,,,,,,,,,,,,,,,,
4/19/2017 12:00:00 AM,20.934579439252335,2017-04-19,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.53,,0.0,0.0,0.0,48.0,52.0,45.0,21.0,23.9,,,,,,,,,,,,,,,,,,,
4/20/2017 12:00:00 AM,26.846846846846848,2017-04-20,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.49,,0.17,0.0,0.0,54.0,64.0,50.0,17.0,23.0,1.0,,,,,,1.0,,,,,,,,,,,,
4/21/2017 12:00:00 AM,33.39317773788151,2017-04-21,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.17,,0.03,0.0,0.0,53.0,58.0,49.0,21.0,27.1,1.0,,,,,,,,,,,,,,,,,,
4/22/2017 12:00:00 AM,12.623762376237623,2017-04-22,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.83,,0.11,0.0,0.0,53.0,58.0,50.0,21.0,25.1,1.0,,,,,,,,,,,,,,,,,,
4/23/2017 12:00:00 AM,20.278330019880716,2017-04-23,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.18,,0.0,0.0,0.0,53.0,61.0,47.0,18.1,25.1,,,,,,,,,,,,,,,,,,,
4/24/2017 12:00:00 AM,28.880866425992775,2017-04-24,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.38,,0.01,0.0,0.0,51.0,57.0,44.0,15.0,19.0,,,,,,,,,,,,,,,,,,,
4/25/2017 12:00:00 AM,47.42857142857143,2017-04-25,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17.0,,0.98,0.0,0.0,54.0,59.0,51.0,25.9,35.1,1.0,,,,,,,,,,,,,,,,,,
4/26/2017 12:00:00 AM,36.46616541353384,2017-04-26,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.48,0.0,0.0,57.0,62.0,54.0,21.0,25.1,1.0,,,,,,,,,,,,,,,,,,
4/27/2017 12:00:00 AM,35.1985559566787,2017-04-27,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.61,,0.01,0.0,0.0,60.0,65.0,56.0,17.0,21.0,1.0,1.0,,,,,,,,,,,,,,,,,
4/28/2017 12:00:00 AM,19.569120287253146,2017-04-28,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.49,,0.0,0.0,0.0,62.0,74.0,55.0,19.9,23.9,1.0,1.0,,,,,1.0,,,,,,,,,,,,
4/29/2017 12:00:00 AM,19.395465994962215,2017-04-29,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.75,,0.16,0.0,0.0,69.0,85.0,60.0,30.0,38.9,1.0,,1.0,,,,,,,,,,,,,,,,
4/30/2017 12:00:00 AM,30.218687872763415,2017-04-30,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13.87,,0.0,0.0,0.0,64.0,70.0,51.0,25.1,33.1,1.0,,,,,,,,,,,,,,,,,,
5/1/2017 12:00:00 AM,59.78260869565217,2017-05-01,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.75,,0.0,0.0,0.0,55.0,67.0,50.0,28.0,34.0,1.0,,,,,,,,,,,,,,,,,,
5/2/2017 12:00:00 AM,27.15105162523901,2017-05-02,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18.34,,0.02,0.0,0.0,66.0,77.0,59.0,36.0,47.0,1.0,1.0,,,,,,,,,,,,,,,,,
5/3/2017 12:00:00 AM,16.729323308270676,2017-05-03,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17.45,,0.0,0.0,0.0,64.0,68.0,52.0,30.0,36.9,,,,,,,,,,,,,,,,,,,
5/4/2017 12:00:00 AM,25.136612021857925,2017-05-04,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.18,,0.0,0.0,0.0,55.0,61.0,44.0,19.9,25.1,,,,,,,,,,,,,,,,,,,
5/5/2017 12:00:00 AM,63.94927536231884,2017-05-05,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15.66,,1.78,0.0,0.0,55.0,61.0,51.0,30.0,38.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
5/6/2017 12:00:00 AM,38.888888888888886,2017-05-06,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19.24,,0.05,0.0,0.0,58.0,62.0,54.0,28.0,36.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
5/7/2017 12:00:00 AM,17.88617886178862,2017-05-07,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15.43,,0.0,0.0,0.0,54.0,57.0,49.0,23.9,29.1,,,,,,,,,,,,,,,,,,,
5/8/2017 12:00:00 AM,19.494584837545126,2017-05-08,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.86,,0.0,0.0,0.0,53.0,61.0,42.0,23.9,34.0,,,,,,,,,,,,,,,,,,,
5/9/2017 12:00:00 AM,10.396975425330814,2017-05-09,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.83,,0.0,0.0,0.0,54.0,63.0,47.0,16.1,19.9,,,,,,,,,,,,,,,,,,,
5/10/2017 12:00:00 AM,13.432835820895525,2017-05-10,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5.82,,0.0,0.0,0.0,54.0,60.0,50.0,13.0,16.1,,,,,,,,,,,,,,,,,,,
5/11/2017 12:00:00 AM,18.772563176895307,2017-05-11,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.26,,0.0,0.0,0.0,54.0,61.0,48.0,13.0,16.1,,,,,,,,,,,,,,,,,,,
5/12/2017 12:00:00 AM,21.762589928057555,2017-05-12,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.0,0.0,0.0,53.0,61.0,47.0,17.0,23.0,,,,,,,,,,,,,,,,,,,
5/13/2017 12:00:00 AM,28.60759493670886,2017-05-13,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14.76,,1.65,0.0,0.0,51.0,53.0,47.0,28.0,36.9,1.0,,,,,,,,,,,,,,,,,,
5/14/2017 12:00:00 AM,18.181818181818183,2017-05-14,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15.88,,0.01,0.0,0.0,54.0,70.0,47.0,36.0,45.0,,,1.0,,,,,,,,,,,,,,,,
5/15/2017 12:00:00 AM,24.551971326164875,2017-05-15,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20.58,,0.0,0.0,0.0,61.0,69.0,54.0,35.1,42.9,,,,,,,,,,,,,,,,,,,
5/16/2017 12:00:00 AM,11.98501872659176,2017-05-16,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.41,,0.0,0.0,0.0,66.0,78.0,58.0,21.0,25.1,,,,,,,,,,,,,,,,,,,
5/17/2017 12:00:00 AM,22.820037105751393,2017-05-17,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.62,,0.0,0.0,0.0,67.0,77.0,57.0,21.9,27.1,,,,,,,,,,,,,,,,,,,
5/18/2017 12:00:00 AM,37.27598566308244,2017-05-18,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.74,,0.0,0.0,0.0,74.0,85.0,65.0,21.0,23.9,,,,,,,,,,,,,,,,,,,
5/19/2017 12:00:00 AM,36.654804270462634,2017-05-19,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.97,,0.0,0.0,0.0,79.0,92.0,67.0,23.0,29.1,,,,,,,,,,,,,,,,,,,
5/20/2017 12:00:00 AM,24.13793103448276,2017-05-20,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.51,,0.0,0.0,0.0,65.0,67.0,53.0,23.0,30.0,,,,,,,,,,,,,,,,,,,
5/21/2017 12:00:00 AM,31.57894736842105,2017-05-21,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.0,0.0,0.0,58.0,65.0,49.0,17.0,21.0,,,,,,,,,,,,,,,,,,,
5/22/2017 12:00:00 AM,47.94275491949911,2017-05-22,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.65,0.0,0.0,57.0,63.0,55.0,17.0,19.9,1.0,,,,,,,,,,,,,,,,,,
5/23/2017 12:00:00 AM,24.067164179104477,2017-05-23,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.71,,0.0,0.0,0.0,63.0,70.0,59.0,15.0,19.9,1.0,,,,,,,,,,,,,,,,,,
5/24/2017 12:00:00 AM,30.925925925925927,2017-05-24,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.17,,0.02,0.0,0.0,62.0,69.0,57.0,18.1,21.9,,,,,,,,,,,,,,,,,,,
5/25/2017 12:00:00 AM,68.55123674911661,2017-05-25,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13.42,,1.14,0.0,0.0,58.0,61.0,56.0,23.9,34.0,1.0,,1.0,,,,,,,,,,,,,,,,
5/26/2017 12:00:00 AM,45.714285714285715,2017-05-26,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.3,,0.19,0.0,0.0,64.0,77.0,57.0,23.0,28.0,1.0,,1.0,,,,,,,,,,,,,,,,
5/27/2017 12:00:00 AM,26.75,2017-05-27,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.0,0.0,0.0,67.0,73.0,60.0,19.9,25.1,,,,,,,,,,,,,,,,,,,
5/28/2017 12:00:00 AM,24.593967517401392,2017-05-28,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.72,,0.0,0.0,0.0,63.0,68.0,58.0,16.1,21.0,1.0,,,,,,,,,,,,,,,,,,
5/29/2017 12:00:00 AM,24.339622641509433,2017-05-29,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.29,0.0,0.0,59.0,61.0,56.0,15.0,21.0,1.0,,,,,,,,,,,,,,,,,,
5/30/2017 12:00:00 AM,40.95940959409594,2017-05-30,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.4,,0.0,0.0,0.0,57.0,60.0,55.0,15.0,19.0,1.0,,,,,,,,,,,,,,,,,,
5/31/2017 12:00:00 AM,20.88724584103512,2017-05-31,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.71,,0.03,0.0,0.0,62.0,73.0,58.0,12.1,,1.0,,,,,,,,,,,,,,,,,,
6/1/2017 12:00:00 AM,29.285714285714285,2017-06-01,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.84,,0.0,0.0,0.0,68.0,82.0,60.0,23.0,28.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
6/2/2017 12:00:00 AM,19.014084507042252,2017-06-02,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.41,,0.0,0.0,0.0,68.0,77.0,57.0,23.9,31.1,,,,,,,,,,,,,,,,,,,
6/3/2017 12:00:00 AM,13.202933985330072,2017-06-03,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.41,,0.02,0.0,0.0,66.0,76.0,56.0,23.9,29.1,,,,,,,,,,,,,,,,,,,
6/4/2017 12:00:00 AM,19.25343811394892,2017-06-04,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6.26,,0.09,0.0,0.0,65.0,70.0,54.0,16.1,19.9,1.0,,,,,,,,,,,,,,,,,,
6/5/2017 12:00:00 AM,28.214285714285715,2017-06-05,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.61,,0.4,0.0,0.0,65.0,71.0,60.0,19.9,25.1,1.0,,1.0,,,,1.0,,,,,,,,,,,,
6/6/2017 12:00:00 AM,35.48983364140481,2017-06-06,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.63,,0.05,0.0,0.0,58.0,60.0,53.0,18.1,23.0,1.0,,,,,,,,,,,,,,,,,,
6/7/2017 12:00:00 AM,27.83882783882784,2017-06-07,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.17,,0.0,0.0,0.0,58.0,68.0,52.0,15.0,21.0,,,,,,,,,,,,,,,,,,,
6/8/2017 12:00:00 AM,18.761061946902657,2017-06-08,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5.82,,0.0,0.0,0.0,61.0,67.0,54.0,15.0,19.0,,,,,,,,,,,,,,,,,,,
6/9/2017 12:00:00 AM,17.63668430335097,2017-06-09,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.4,,0.0,0.0,0.0,66.0,84.0,51.0,21.9,29.1,,,,,,,,,,,,,,,,,,,
6/10/2017 12:00:00 AM,11.694510739856804,2017-06-10,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.18,,0.0,0.0,0.0,74.0,81.0,62.0,23.0,29.1,,,,,,,,,,,,,,,,,,,
6/11/2017 12:00:00 AM,16.472868217054263,2017-06-11,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10.51,,0.0,0.0,0.0,74.0,87.0,66.0,21.0,25.9,,,,,,,,,,,,,,,,,,,
6/12/2017 12:00:00 AM,16.49122807017544,2017-06-12,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.18,,0.0,0.0,0.0,80.0,92.0,69.0,21.0,23.0,,,,,,,,,,,,,,,,,,,
6/13/2017 12:00:00 AM,31.654676258992804,2017-06-13,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.84,,0.0,0.0,0.0,82.0,94.0,72.0,21.0,25.1,,,,,,,,,,,,,,,,,,,
6/14/2017 12:00:00 AM,36.28158844765343,2017-06-14,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7.16,,0.3,0.0,0.0,77.0,82.0,64.0,17.0,23.0,1.0,,1.0,,,,,,,,,,,,,,,,
6/15/2017 12:00:00 AM,34.32574430823117,2017-06-15,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.62,,0.0,0.0,0.0,67.0,72.0,61.0,17.0,21.9,,,,,,,,,,,,,,,,,,,
6/16/2017 12:00:00 AM,44.36619718309859,2017-06-16,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.03,0.0,0.0,66.0,70.0,63.0,19.9,23.0,1.0,,,,,,,,,,,,,,,,,,
6/17/2017 12:00:00 AM,27.1461716937355,2017-06-17,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5.82,,0.34,0.0,0.0,68.0,73.0,66.0,12.1,14.1,1.0,1.0,,,,,,,,,,,,,,,,,
6/18/2017 12:00:00 AM,32.23938223938224,2017-06-18,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15.66,,0.0,0.0,0.0,72.0,79.0,69.0,30.0,38.9,1.0,1.0,,,,,,,,,,,,,,,,,
6/19/2017 12:00:00 AM,63.732394366197184,2017-06-19,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17.22,,1.12,0.0,0.0,74.0,79.0,68.0,32.0,40.9,1.0,,1.0,,,,,,,,,,,,,,,,
6/20/2017 12:00:00 AM,49.01610017889087,2017-06-20,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13.65,,0.01,0.0,0.0,75.0,86.0,67.0,23.0,30.0,1.0,,,,,,,,,,,,,,,,,,
6/21/2017 12:00:00 AM,36.135957066189626,2017-06-21,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.63,,0.0,0.0,0.0,78.0,86.0,69.0,21.0,23.9,,,,,,,,,,,,,,,,,,,
6/22/2017 12:00:00 AM,18.914185639229423,2017-06-22,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.5,,0.0,0.0,0.0,74.0,79.0,66.0,19.9,23.9,,,,,,,,,,,,,,,,,,,
6/23/2017 12:00:00 AM,35.26315789473684,2017-06-23,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.41,,0.0,0.0,0.0,75.0,83.0,71.0,21.0,25.1,1.0,,,,,,,,,,,,,,,,,,
6/24/2017 12:00:00 AM,30.18433179723502,2017-06-24,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12.08,,1.73,0.0,0.0,78.0,87.0,70.0,25.9,31.1,1.0,,1.0,,,,,,,,,,,,,,,,
6/25/2017 12:00:00 AM,18.689788053949904,2017-06-25,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9.62,,0.0,0.0,0.0,76.0,82.0,69.0,23.9,29.1,,,,,,,,,,,,,,,,,,,
6/26/2017 12:00:00 AM,18.838028169014084,2017-06-26,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.63,,0.0,0.0,0.0,72.0,78.0,64.0,23.0,28.0,,,,,,,,,,,,,,,,,,,
6/27/2017 12:00:00 AM,28.571428571428573,2017-06-27,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8.95,,0.11,0.0,0.0,70.0,77.0,62.0,18.1,21.9,1.0,,,,,,,,,,,,,,,,,,
6/28/2017 12:00:00 AM,24.686940966010734,2017-06-28,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11.86,,0.0,0.0,0.0,71.0,82.0,63.0,23.0,28.0,,,,,,,,,,,,,,,,,,,
6/29/2017 12:00:00 AM,22.80701754385965,2017-06-29,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16.33,,0.0,0.0,0.0,71.0,77.0,67.0,33.1,38.9,,,,,,,,,,,,,,,,,,,
